gene,log2FoldChange,pvalue,padj
Sin3a,0.048572612,0.002024537,0.003376975
Ube3b,-0.046190163,0.002024537,0.003376975
Drc3,0.230109476,0.002044279,0.003408913
Fam168a,-0.053835965,0.002044279,0.003408913
Ttyh2,0.097675356,0.002044279,0.003408913
9330102E08Rik,-0.085230729,0.002064197,0.003439795
Fry,-0.138538876,0.002064197,0.003439795
Hdhd5,0.086735253,0.002064197,0.003439795
Med1,-0.0852744,0.002064197,0.003439795
Mlx,-0.061368509,0.002064197,0.003439795
Nrbp2,-0.096751317,0.002064197,0.003439795
Ocel1,-0.060585894,0.002064197,0.003439795
Calcoco1,-0.059784683,0.002084292,0.00347261
Gm5452,-0.171722558,0.002084292,0.00347261
4930558N01Rik,0.164286421,0.002104568,0.003505034
Babam2,0.05262428,0.002104568,0.003505034
Klf13,0.119012269,0.002104568,0.003505034
Slc16a6,0.14906895,0.002104568,0.003505034
Trim5,0.676507366,0.002124063,0.003537159
Dbndd2,-0.164513421,0.002125024,0.003537733
Nup210,-0.068114291,0.002125024,0.003537733
Tmem29,0.046276119,0.002125024,0.003537733
Dbp,-0.099316074,0.002145662,0.003570019
Elmod3,0.072393544,0.002145662,0.003570019
Gm20691,-0.19402271,0.002145662,0.003570019
Gpt,-0.116898138,0.002145662,0.003570019
Lrig3,0.128258603,0.002145662,0.003570019
Utp3,-0.051438234,0.002145662,0.003570019
3830408C21Rik,0.121059551,0.002166483,0.003602226
Esco1,-0.095585155,0.002166483,0.003602226
Nudt10,0.069010692,0.002166483,0.003602226
Slitrk5,-0.070988864,0.002166483,0.003602226
Tceal7,-0.171040952,0.002166483,0.003602226
Tmem212,0.353651169,0.002166483,0.003602226
Zfp93,-0.089201435,0.002166483,0.003602226
Chmp2a,0.061899525,0.00218749,0.003633995
Gm45053,-0.163034561,0.00218749,0.003633995
Gm57038,0.287831116,0.00218749,0.003633995
Gm5900,-0.07446799,0.00218749,0.003633995
Ist1,-0.038618942,0.00218749,0.003633995
Rmdn1,0.079430562,0.00218749,0.003633995
Sec24a,-0.093574958,0.00218749,0.003633995
Tmem60,-0.070380299,0.00218749,0.003633995
Twist1,-0.161833907,0.00218749,0.003633995
Dip2c,-0.069126554,0.002208684,0.003667787
Nfia,0.099196157,0.002208684,0.003667787
Nfyb,0.103838408,0.002208684,0.003667787
Plin5,0.215123684,0.002208684,0.003667787
4930581F22Rik,0.15660676,0.002230065,0.003699368
9130004C02Rik,-0.124271502,0.002230065,0.003699368
AV356131,0.137548452,0.002230065,0.003699368
Carm1,-0.05884698,0.002230065,0.003699368
Fkbp8,-0.069892035,0.002230065,0.003699368
Gm4735,0.069099348,0.002230065,0.003699368
Hspd1-ps3,-0.167739233,0.002230065,0.003699368
Ikzf5,-0.141272232,0.002230065,0.003699368
Kcnk5,0.256109459,0.002230065,0.003699368
Myl6b,-0.094452218,0.002230065,0.003699368
Tor2a,0.063266684,0.002230065,0.003699368
4930503L19Rik,0.171483479,0.002251636,0.003732992
Acyp2,-0.111458268,0.002251636,0.003732992
Garem2,0.107421434,0.002251636,0.003732992
Neu4,0.10584271,0.002251636,0.003732992
Rpl26-ps6,-0.283360645,0.002251636,0.003732992
Srp9,-0.06017062,0.002251636,0.003732992
Ccdc88c,-0.085435413,0.002273398,0.003765445
Dgcr8,-0.05536286,0.002273398,0.003765445
Farp1,0.154858207,0.002273398,0.003765445
Gm26781,0.115195873,0.002273398,0.003765445
Gm3716,0.343960791,0.002273398,0.003765445
Gm45441,0.218182054,0.002273398,0.003765445
Pcdh17,0.109060434,0.002273398,0.003765445
Plekhh2,-0.10394302,0.002273398,0.003765445
Slc39a10,0.086515409,0.002273398,0.003765445
Strap,-0.049247304,0.002273398,0.003765445
Cdhr1,-0.394975764,0.002295352,0.003801077
Pex11g,0.144444642,0.002295352,0.003801077
2510002D24Rik,0.083517136,0.002317501,0.003835541
Dnah10,0.260586295,0.002317501,0.003835541
Dpy19l3,0.113386134,0.002317501,0.003835541
Nfib,0.114935704,0.002317501,0.003835541
Tenm2,-0.116896673,0.002317501,0.003835541
Zdhhc21,-0.095068235,0.002317501,0.003835541
Amigo3,-0.095749129,0.002339845,0.003871032
Gm12350,-0.10153182,0.002339845,0.003871032
Grin2c,0.13181136,0.002339845,0.003871032
Prr15,0.190290543,0.002339845,0.003871032
9330117O12Rik,0.228286334,0.002362386,0.003906072
Fam216b,0.314005506,0.002362386,0.003906072
Gm47982,-0.177629721,0.002362386,0.003906072
Ndufa6,-0.070904878,0.002362386,0.003906072
Rab5c,0.053648368,0.002362386,0.003906072
Tmem266,-0.067567727,0.002362386,0.003906072
Dhx16,0.079906157,0.002385126,0.003940643
Flvcr1,0.132233269,0.002385126,0.003940643
Gm12216,0.187963083,0.002385126,0.003940643
Gm37174,0.168721985,0.002385126,0.003940643
Sptbn4,-0.086596271,0.002385126,0.003940643
Sult2b1,-0.088762435,0.002385126,0.003940643
Tmem255b,-0.209567347,0.002385126,0.003940643
Tomm70a,-0.059343022,0.002385126,0.003940643
Dync2i1,0.065516143,0.002408066,0.003975492
Mageh1,-0.068414582,0.002408066,0.003975492
Nbdy,-0.068004807,0.002408066,0.003975492
Nr2f1,-0.043341963,0.002408066,0.003975492
Rbpj-ps3,0.181817283,0.002408066,0.003975492
Rpsa,-0.108816173,0.002408066,0.003975492
Ryr2,0.15537679,0.002408066,0.003975492
Scn3a,0.099810346,0.002408066,0.003975492
Cnksr2,-0.100954798,0.002431208,0.00401062
Gak,-0.042575114,0.002431208,0.00401062
Gm21814,0.214671543,0.002431208,0.00401062
Gm30238,0.239108398,0.002431208,0.00401062
Jmjd4,-0.090806586,0.002431208,0.00401062
Pex16,0.081798207,0.002431208,0.00401062
Wdpcp,0.089528687,0.002431208,0.00401062
Zfp229,0.083802256,0.002431208,0.00401062
Gm6560,-0.102804935,0.002454553,0.004048355
Syt13,0.07554461,0.002454553,0.004048355
Cavin4,0.219653029,0.002478104,0.004083675
Fam228b,0.137097855,0.002478104,0.004083675
Gm8483,-0.328436821,0.002478104,0.004083675
Hnrnpd,0.08783886,0.002478104,0.004083675
Lzic,0.075190964,0.002478104,0.004083675
Mapk6,-0.032573443,0.002478104,0.004083675
Nol12,0.054967976,0.002478104,0.004083675
Smurf2,0.061719521,0.002478104,0.004083675
Tecpr2,-0.071509131,0.002478104,0.004083675
Cops2,-0.057035698,0.00250186,0.004119669
H2-DMa,-0.138896423,0.00250186,0.004119669
Mcf2,0.122725114,0.00250186,0.004119669
Pou2f1,0.108258912,0.00250186,0.004119669
Prpsap2,0.079302515,0.00250186,0.004119669
Ptp4a2,-0.048173164,0.00250186,0.004119669
Rab20,0.320855513,0.00250186,0.004119669
Tbk1,-0.048222049,0.00250186,0.004119669
D17H6S53E,-0.061742461,0.002525825,0.004156745
Elovl7,0.119505294,0.002525825,0.004156745
Gm13736,-0.059860842,0.002525825,0.004156745
Nr2f6,-0.113895256,0.002525825,0.004156745
Snrnp25,-0.121103508,0.002525825,0.004156745
Tcim,0.267302241,0.002525825,0.004156745
C130013H08Rik,-0.108800102,0.00255,0.004195327
Hmgb1-ps3,0.184719603,0.00255,0.004195327
Zfp65,0.061208184,0.00255,0.004195327
1500015A07Rik,0.126503118,0.002574386,0.004231403
Abraxas1,0.080980305,0.002574386,0.004231403
Ccdc51,-0.086597382,0.002574386,0.004231403
Cisd3,-0.118794097,0.002574386,0.004231403
Deptor,0.134723884,0.002574386,0.004231403
Gar1,-0.057004909,0.002574386,0.004231403
Gm8722,-0.156192516,0.002574386,0.004231403
Nle1,0.093907322,0.002574386,0.004231403
Tmem208,-0.100067034,0.002574386,0.004231403
Zbtb47,-0.057298405,0.002574386,0.004231403
AW047730,-0.125238162,0.002598986,0.004268168
Card14,0.619288131,0.002598986,0.004268168
Dbnl,0.056164104,0.002598986,0.004268168
Fyttd1,-0.058737254,0.002598986,0.004268168
Gab1,0.117463414,0.002598986,0.004268168
Gm29675,0.153366606,0.002598986,0.004268168
Gm43660,0.158976926,0.002598986,0.004268168
Mrpl16,-0.050731334,0.002598986,0.004268168
Scn9a,-0.142483661,0.002598986,0.004268168
1700028E10Rik,0.153237058,0.0026238,0.004304402
Dnajc7,-0.036327554,0.0026238,0.004304402
Dpp6,-0.052393679,0.0026238,0.004304402
Dscam,-0.086994545,0.0026238,0.004304402
Eif2a,0.055561326,0.0026238,0.004304402
Fhl2,0.145709984,0.0026238,0.004304402
Garre1,0.074516552,0.0026238,0.004304402
Pdzd2,0.317295806,0.0026238,0.004304402
Rasa1,-0.074301231,0.0026238,0.004304402
Srarp,-0.252899525,0.0026238,0.004304402
Zfp820,0.206808675,0.0026238,0.004304402
Mbd5,-0.092841619,0.00264883,0.004344223
Mtpn,-0.051466133,0.00264883,0.004344223
Zfp648,0.279129203,0.00264883,0.004344223
Cfap70,0.247659407,0.002674079,0.004384796
Tbc1d5,0.069195811,0.002674079,0.004384796
Cdkl2,-0.075216164,0.002699547,0.004424029
Dexi,-0.064888677,0.002699547,0.004424029
Epha2,-0.183326237,0.002699547,0.004424029
Hmbs,0.063002504,0.002699547,0.004424029
Rbm6,0.054379336,0.002699547,0.004424029
Snhg16,0.208540636,0.002699547,0.004424029
Acadl,0.07955851,0.002725237,0.004462731
Cdk7,-0.055251074,0.002725237,0.004462731
Etaa1,-0.089831932,0.002725237,0.004462731
Kl,-0.15866231,0.002725237,0.004462731
Lhx1,0.461100858,0.002725237,0.004462731
Pitpnc1,0.154075327,0.002725237,0.004462731
Scrn1,-0.04382634,0.002725237,0.004462731
Sema6b,-0.067382557,0.002725237,0.004462731
Gpc3,-0.18973298,0.00275115,0.004503879
Kif22,0.131831538,0.00275115,0.004503879
Sarnp,-0.09146932,0.00275115,0.004503879
2310033P09Rik,-0.109926352,0.002777287,0.004542781
Dnaaf1,0.300020739,0.002777287,0.004542781
Edf1,-0.071629597,0.002777287,0.004542781
Gm45847,0.1660254,0.002777287,0.004542781
Gm48678,0.3160288,0.002777287,0.004542781
Gmfb,-0.060921103,0.002777287,0.004542781
Nectin2,0.115876918,0.002777287,0.004542781
Phip,-0.143769581,0.002777287,0.004542781
Rab11b,-0.055461135,0.002777287,0.004542781
Btbd16,-0.152422547,0.002803652,0.004580247
Cmtm8,0.18176593,0.002803652,0.004580247
Ctdsp2-ps,0.077075837,0.002803652,0.004580247
Fnbp1,0.069076479,0.002803652,0.004580247
Gm7895,-0.112746412,0.002803652,0.004580247
Nfatc2ip,0.070753841,0.002803652,0.004580247
Nisch,-0.05405162,0.002803652,0.004580247
Sgf29,0.070358844,0.002803652,0.004580247
Sh3tc1,0.192359218,0.002803652,0.004580247
Sipa1l2,-0.075491804,0.002803652,0.004580247
Tifa,0.139587872,0.002803652,0.004580247
Tmem106b,-0.070956674,0.002803652,0.004580247
Zfp260,-0.065208782,0.002803652,0.004580247
Degs1,0.041986142,0.002830245,0.004620621
Gm12751,0.087255698,0.002830245,0.004620621
Gm16378,-0.08398486,0.002830245,0.004620621
Gm7278,0.267137613,0.002830245,0.004620621
Slc15a2,0.161543256,0.002830245,0.004620621
Sppl2a,0.057159582,0.002830245,0.004620621
Wdr37,0.066932719,0.002830245,0.004620621
Elovl1,0.105913538,0.002857068,0.004661318
Fbxw2,-0.030637397,0.002857068,0.004661318
Foxj2,-0.049748653,0.002857068,0.004661318
Gm56494,0.222502163,0.002857068,0.004661318
Uck2,0.08308937,0.002857068,0.004661318
Xrcc1,-0.066657533,0.002857068,0.004661318
Zfp85,0.087847026,0.002857068,0.004661318
Aldoa,-0.057017352,0.002884123,0.004701002
C1qtnf4,-0.109566505,0.002884123,0.004701002
Ccnt2,0.123559959,0.002884123,0.004701002
Gm17753,-0.161248818,0.002884123,0.004701002
Gm43445,0.341842434,0.002884123,0.004701002
Gm6724,0.268728886,0.002883829,0.004701002
Ifit1bl2,-0.207566435,0.002884123,0.004701002
Or5p58,-0.247543609,0.002884123,0.004701002
Sec1,-0.307654443,0.002884123,0.004701002
Thoc1,-0.087823966,0.002884123,0.004701002
Csmd3,-0.152215754,0.002911411,0.004743685
Gm5912,0.242742972,0.002911411,0.004743685
Mrps7,-0.068014019,0.002911411,0.004743685
Sh3pxd2a,-0.07314126,0.002911411,0.004743685
Pcdh9,-0.091487178,0.002938935,0.004786718
Pex1,-0.060421138,0.002938935,0.004786718
Sh3bp5,-0.076425115,0.002938935,0.004786718
Tmx3,-0.080885901,0.002938935,0.004786718
Pdk4,-0.156166696,0.002966696,0.00483102
Spata1,0.159671714,0.002966696,0.00483102
Fahd1,0.065231625,0.002994697,0.004872928
Gm4482,-0.095020474,0.002994697,0.004872928
Gm45495,-0.060685179,0.002994697,0.004872928
Gm6180,-0.070512305,0.002994697,0.004872928
Slc25a40,0.062582464,0.002994697,0.004872928
Tnik,-0.09568679,0.002994697,0.004872928
Vps41,-0.046188401,0.002994697,0.004872928
Zbtb38,-0.0620859,0.002994697,0.004872928
Amn1,-0.068549075,0.003022938,0.004917023
Rrp1,-0.049362634,0.003022938,0.004917023
Ttll13,0.167063078,0.003022938,0.004917023
Zfp330,0.053772044,0.003022938,0.004917023
Asb11,-0.226747535,0.003051422,0.004960073
Cdca7,-0.107752474,0.003051422,0.004960073
Efs,0.116405245,0.003051422,0.004960073
Fads2,0.090085426,0.003051422,0.004960073
Scube2,-0.175508471,0.003051422,0.004960073
Tdrd3,-0.038882432,0.003051422,0.004960073
Zfp935,-0.113253794,0.003051422,0.004960073
Nelfb,-0.04570733,0.00308015,0.005005353
Tdrd1,-0.218343826,0.00308015,0.005005353
Zfp629,-0.049164658,0.00308015,0.005005353
AI593442,0.116137575,0.003109125,0.005048626
Dhrs13,-0.087375381,0.003109125,0.005048626
Gm12070,-0.155758936,0.003109125,0.005048626
Gm4673,0.156028045,0.003109125,0.005048626
Jkamp,-0.043989969,0.003109125,0.005048626
Lrrn1,-0.058621864,0.003109125,0.005048626
Pgm2l1,-0.113753345,0.003109125,0.005048626
Yrdc,-0.050263538,0.003109125,0.005048626
mt-Tg,-0.447948585,0.003123145,0.005070913
Cc2d1a,-0.060296511,0.003138348,0.005091756
Eif2b5,-0.040541035,0.003138348,0.005091756
Hba-a2,-0.370825329,0.003138348,0.005091756
Kif3a,-0.071539582,0.003138348,0.005091756
Mob3c,0.104210605,0.003138348,0.005091756
Nlgn2,-0.065181564,0.003138348,0.005091756
Tceanc2,-0.077194059,0.003138348,0.005091756
mt-Nd2,-0.125317018,0.003138348,0.005091756
Gm10167,0.236607638,0.003167822,0.00513667
Gm14204,-0.283870009,0.003167822,0.00513667
Gm16835,0.106173294,0.003167822,0.00513667
Mdh2,-0.057267559,0.003167822,0.00513667
Polr1f,0.069530664,0.003167822,0.00513667
Rtl8c,0.072848049,0.003167822,0.00513667
Cyp2j9,-0.101003142,0.003197547,0.005182917
Grap,0.111041076,0.003197547,0.005182917
Osgin2,-0.052261587,0.003197547,0.005182917
Smim45,-0.103409952,0.003197547,0.005182917
Rfx1,-0.103171808,0.003227527,0.005228557
Rps15,-0.09070472,0.003227527,0.005228557
Smc2os,0.183761777,0.003227527,0.005228557
Stk38l,-0.045992902,0.003227527,0.005228557
Tmem53,0.157486941,0.003227527,0.005228557
Usp42,0.071099929,0.003227527,0.005228557
Catsper2,0.128856325,0.003257762,0.005275552
Gm5884,0.06452128,0.003257762,0.005275552
Ppp4r4,-0.083270836,0.003257762,0.005275552
Tnfaip8,0.118795046,0.003257762,0.005275552
Atp5f1e,-0.112298804,0.003288256,0.00532293
Kcnk10,-0.095716007,0.003288256,0.00532293
Sec24b,-0.050473263,0.003288256,0.00532293
Slc16a5,0.153477605,0.003288256,0.00532293
Dcakd,-0.079799241,0.003319009,0.005369177
Gm14017,-0.196698277,0.003319009,0.005369177
Gm28229,0.191119702,0.003319009,0.005369177
Hnrnpll,-0.057116334,0.003319009,0.005369177
Pcdhgb2,0.105361966,0.003319009,0.005369177
Tbc1d15,-0.056950794,0.003319009,0.005369177
Tmem19,0.044362262,0.003319009,0.005369177
1700003E16Rik,-0.08584291,0.003350024,0.005416805
9530062K07Rik,0.178852092,0.003350024,0.005416805
Gm11605,-0.163319202,0.003350024,0.005416805
Gm13687,-0.207644781,0.003350024,0.005416805
Rars2,0.054444437,0.003350024,0.005416805
Aacs,-0.060325046,0.003381302,0.005463275
Fap,0.185569583,0.003381302,0.005463275
Gm21811,0.449756605,0.003381302,0.005463275
Gm7324,-0.310466889,0.003381302,0.005463275
Ifitm10,-0.058646474,0.003381302,0.005463275
Perp,0.189872755,0.003381302,0.005463275
Ppp3cc,0.055833305,0.003381302,0.005463275
Rreb1,0.326999537,0.003381302,0.005463275
Fiz1,-0.051610821,0.003412846,0.00551269
Map1lc3a,-0.081727586,0.003412846,0.00551269
Ugdh,0.070200946,0.003412846,0.00551269
Cimip2c,0.280763614,0.003444658,0.005561466
Fgf18,-0.139842654,0.003444658,0.005561466
Hapln2,-0.150503538,0.003444658,0.005561466
Mthfd1,0.04563287,0.003444658,0.005561466
Orc4,-0.071913668,0.003444658,0.005561466
Wrap73,-0.060486656,0.00347674,0.005612735
Arsk,0.147550088,0.003509093,0.005662841
Cdc42se2,-0.03962259,0.003509093,0.005662841
Gm7276,0.20438824,0.003509093,0.005662841
Tsc22d4,0.149803579,0.003509093,0.005662841
Gm26873,0.277810232,0.00354172,0.005712815
Gm31793,0.204230332,0.00354172,0.005712815
Pinx1,0.115542241,0.00354172,0.005712815
Snhg15,0.120967695,0.00354172,0.005712815
Trub2,0.056093394,0.00354172,0.005712815
Gm35996,-0.252515563,0.003574605,0.005763188
Gm5454,-0.107050434,0.003574623,0.005763188
Peds1,-0.0589915,0.003574623,0.005763188
Rad54l2,0.075813203,0.003574623,0.005763188
Tradd,0.096499134,0.003574623,0.005763188
Atg14,-0.051844035,0.003607803,0.005813416
Exoc8,-0.054357503,0.003607803,0.005813416
Gabpa,0.056781775,0.003607803,0.005813416
Gm10419,-0.072178773,0.003607803,0.005813416
Ndfip2,-0.051962768,0.003607803,0.005813416
Tmem67,0.08304906,0.003607803,0.005813416
Adamts4,-0.100004494,0.003641264,0.005865136
Agtpbp1,-0.084416059,0.003641264,0.005865136
Amfr,-0.031467481,0.003641264,0.005865136
Hs3st1,-0.079804911,0.003641264,0.005865136
Adk,0.062439397,0.003675006,0.005915612
Ankrd45,0.088857538,0.003675006,0.005915612
Avpr1b,-0.263030908,0.003675006,0.005915612
Prkar2b,0.105625117,0.003675006,0.005915612
Snrnp40,0.047285426,0.003675006,0.005915612
Tvp23b,-0.073385517,0.003675006,0.005915612
Zmiz2,-0.06560547,0.003675006,0.005915612
Cpd,0.087513825,0.003709033,0.005967036
Hic2,0.083707475,0.003709033,0.005967036
Mrpl48-ps,-0.067829792,0.003709033,0.005967036
Slc16a2,0.098872847,0.003709033,0.005967036
Timm13,-0.105376448,0.003709033,0.005967036
Trp53-ps,0.211466438,0.003709033,0.005967036
4632428C04Rik,0.212909295,0.003743345,0.006017739
Arhgef28,-0.095101731,0.003743345,0.006017739
Dmap1,0.052494173,0.003743345,0.006017739
Fbxl7,-0.132324234,0.003743345,0.006017739
Focad,-0.067141257,0.003743345,0.006017739
Gpkow,0.036119604,0.003743345,0.006017739
Hs3st2,-0.130776329,0.003743345,0.006017739
Rbmxl1,-0.085767122,0.003743345,0.006017739
Itgb3bp,0.122072804,0.003777946,0.006071661
Pik3r2,-0.065381885,0.003777946,0.006071661
Ttc21a,0.34549055,0.003777946,0.006071661
AW112010,0.273931036,0.003812838,0.006122021
Gm42902,-0.130436008,0.003812838,0.006122021
Gsdme,-0.077778155,0.003812838,0.006122021
Lonrf2,-0.066561393,0.003812838,0.006122021
Prrg4,0.219945115,0.003812838,0.006122021
Sox10,0.107564987,0.003812838,0.006122021
Tbp,-0.054481694,0.003812838,0.006122021
Tubgcp3,0.042122125,0.003812838,0.006122021
Uchl1,0.096102317,0.003812838,0.006122021
Zfp932,-0.114392679,0.003812838,0.006122021
A930033H14Rik,0.157151784,0.003848021,0.006175057
Adsl,0.048035705,0.003848021,0.006175057
Anapc2,-0.033752225,0.003848021,0.006175057
Ap2a1,0.060801524,0.003848021,0.006175057
E2f4,-0.056205146,0.003848021,0.006175057
Gm9856,0.146680686,0.003848021,0.006175057
Atp6v1b2,-0.031167666,0.0038835,0.006228507
Hbb-bt,-0.306435562,0.0038835,0.006228507
Psmg2,-0.05720095,0.0038835,0.006228507
Slc26a10,0.098050995,0.0038835,0.006228507
Tha1,0.120356011,0.0038835,0.006228507
Wfdc1,-0.12178479,0.0038835,0.006228507
Dpm1,-0.075508567,0.003919276,0.006282959
Kif1a,-0.049620788,0.003919276,0.006282959
Mrps9,-0.062195022,0.003919276,0.006282959
Srrm1,0.064308534,0.003919276,0.006282959
Wdr7,-0.065709125,0.003919276,0.006282959
Emcn,0.113480533,0.00395535,0.006339609
Pqbp1,-0.04629171,0.00395535,0.006339609
Gm28756,-0.128899346,0.003991726,0.00639553
Il1rapl1,-0.116997954,0.003991726,0.00639553
Tti1,-0.060617985,0.003991726,0.00639553
Zfp438,0.0925695,0.003991726,0.00639553
2610306M01Rik,0.071924764,0.004028405,0.006451895
Mppe1,-0.069019068,0.004028405,0.006451895
Sars2,0.074658896,0.004028405,0.006451895
Tal1,0.154723911,0.004028405,0.006451895
Exosc5,0.076950444,0.00406539,0.006509314
Pmel,0.249473594,0.00406539,0.006509314
Taf1b,0.070718562,0.00406539,0.006509314
Cbr1b,-0.088397231,0.004102683,0.006565361
Ccr1,0.299066807,0.004102664,0.006565361
Gimap9,0.170737399,0.004102683,0.006565361
Polr1b,-0.077133258,0.004102683,0.006565361
Slitrk2,0.080607546,0.004102683,0.006565361
Spopl,-0.066443652,0.004102683,0.006565361
Nup88,-0.040464382,0.004140287,0.006623689
Tmem41a,-0.060901172,0.004140287,0.006623689
Zfp518a,0.09788349,0.004140287,0.006623689
Arl6ip6,-0.061416751,0.004178202,0.006680622
E130114P18Rik,0.110072715,0.004178202,0.006680622
Jade3,0.113980294,0.004178202,0.006680622
Kmt5c,0.133259775,0.004178202,0.006680622
Kpnb1,-0.046543975,0.004178202,0.006680622
Oxld1,0.107041521,0.004178202,0.006680622
B930094E09Rik,0.196870906,0.004216433,0.006739871
Tmco5,-0.163708402,0.004216433,0.006739871
Zfp608,0.089313707,0.004216433,0.006739871
Cep290,-0.119475067,0.00425498,0.006797701
Gm57055,0.350069708,0.00425498,0.006797701
Gpx3,0.25075511,0.00425498,0.006797701
Man1a,-0.119444383,0.00425498,0.006797701
Nudt7,0.116197357,0.00425498,0.006797701
Psme2,0.071463875,0.00425498,0.006797701
2810013P06Rik,0.070736094,0.004293847,0.006857248
Gm37090,0.277146961,0.004293847,0.006857248
Htr6,0.1030897,0.004293847,0.006857248
Itm2b,-0.05403855,0.004293847,0.006857248
Eif3h,-0.05144632,0.004333035,0.0069147
Gm28438,-0.192862313,0.004333035,0.0069147
Gng13,-0.134301165,0.004333035,0.0069147
Nipal4,-0.118202476,0.004333035,0.0069147
Pask,0.129943384,0.004333035,0.0069147
Ssrp1,0.035094967,0.004333035,0.0069147
Vdac3-ps1,-0.04891787,0.004333035,0.0069147
Zfp541,-0.22838686,0.004333035,0.0069147
Lrrtm4,0.113326562,0.004372548,0.006977107
Ajm1,-0.082009366,0.004412386,0.007037415
Armcx4,-0.083059568,0.004412386,0.007037415
Pdcd5-ps,-0.125133135,0.004412386,0.007037415
Pou3f4,0.104737291,0.004412386,0.007037415
Traf4,0.083978735,0.004412386,0.007037415
Acp6,0.068103839,0.004452554,0.007093592
Ak7,0.27183383,0.004452554,0.007093592
C1ql3,0.173142006,0.004452554,0.007093592
Fbxo11,-0.060366632,0.004452554,0.007093592
